time_hours,phase,reduced_phase,target_phase,zeitgeber
232.16666666666666,4.128797630000236,4.515026587692648,2.66162710929135,0.5339210151164897
232.33333333333331,4.175346226371115,4.559574725217621,2.705260340591206,0.5571109999522111
232.5,4.222913714618968,4.6039753286021465,2.748893571891069,0.5800462777272293
232.66666666666666,4.2712506366148135,4.648146616932726,2.7925268031909245,0.6026194554212932
232.83333333333331,4.320087255720011,4.69200900690075,2.836160034490781,0.6247222397924275
233.0,4.369143825986945,4.735486425436283,2.8797932657906435,0.646246433241211
233.16666666666666,4.41814205183266,4.778507551635254,2.9234264970904995,0.6670849610006866
233.33333333333331,4.466816830159557,4.821006952084365,2.967059728390355,0.6871329157829721
233.5,4.514927332094574,4.862926078671097,3.010692959690218,0.70628860522348
233.66666666666666,4.562266593619725,4.904214104347016,3.0543261909900745,0.7244545869224303
233.83333333333331,4.6086690152700625,4.944828579604633,3.09795942228993,0.7415386756109477
234.0,4.654015466208579,4.9847359001041305,3.141592653589793,0.7574549069803267
234.16666666666666,4.698235984050709,5.0239115834327635,3.1852258848896486,0.7721244430172088
234.33333333333331,4.74131030493567,5.062340359943004,3.2288591161895046,0.7854764042868242
234.5,4.783266615976721,5.100016088638674,3.272492347489368,0.797448615497301
234.66666666666666,4.824178985967107,5.136941513921352,3.3161255787892236,0.8079882518501231
234.83333333333331,4.8641639110583315,5.173127882551823,3.3597588100890796,0.8170523751179256
235.0,4.90337633192337,5.208594442415004,3.4033920413889427,0.8246083500678582
235.16666666666666,4.942005362032464,5.243367845686351,3.447025272688798,0.8306341337378157
235.33333333333331,4.9802698341815566,5.277481478935089,3.4906585039886537,0.8351184321394279
235.5,5.018413639639705,5.310974741758869,3.5342917352885173,0.8380607211669295
235.66666666666666,5.056700711138319,5.34389229393803,3.5779249665883732,0.8394711307922371
235.83333333333331,5.095409394197256,5.376283289034187,3.6215581978882287,0.8393701939779794
236.0,5.134825867922602,5.408200610029106,3.665191429188092,0.837788464094337
236.16666666666666,5.175236227162408,5.439700120170203,3.7088246604879473,0.8347660069339867
236.33333333333331,5.216916840584201,5.47083993979021,3.7524578917878038,0.8303517756338713
236.5,5.260122680624459,5.501679757599332,3.796091123087667,0.8246028788861366
236.66666666666666,5.305073515796678,5.532280182876591,3.8397243543875224,0.8175837547087564
236.83333333333331,5.351938198338233,5.562702143152726,3.8833575856873783,0.8093652637079993
237.0,5.400817789458299,5.593006330397182,3.926990816987241,0.800023717163279
237.16666666666666,5.451728916874076,5.623252697395979,3.9706240482870974,0.7896398563685143
237.33333333333331,5.504589457205548,5.653500004920959,4.014257279586952,0.7782978004475676
237.5,5.559209186810231,5.683805419420707,4.057890510886816,0.76608398030604
237.66666666666666,5.615288179167551,5.714224160280423,4.101523742186672,0.7530860764761147
237.83333333333331,5.672425179154457,5.744809195169924,4.145156973486528,0.7393919783516628
238.0,5.7301368344781585,5.775610981593201,4.1887902047863905,0.7250887817015439
238.16666666666666,5.787886682477633,5.8066772524390515,4.232423436086246,0.7102618404017784
238.33333333333331,5.84512067866556,5.838052843081544,4.2760566673861025,0.6949938870618513
238.5,5.901304500155199,5.869779557367497,4.319689898685966,0.6793642356639582
238.66666666666666,5.955957434552646,5.901896069636932,4.3633231299858215,0.6634480775202305
238.83333333333331,6.00867853593109,5.934437859737683,4.406956361285677,0.6473158798221694
239.0,6.059162559912746,5.967437177809413,4.4505895925855405,0.6310328938540727
239.16666666666666,6.107205327282983,6.000923035424187,4.494222823885396,0.6146587776175885
239.33333333333331,6.152699960267965,6.034921219484677,4.537856055185252,0.5982473352206366
239.5,6.195626499550689,6.069454325107041,4.581489286485115,0.581846372975408
239.66666666666666,6.236037690637264,6.104541803568967,4.625122517784971,0.5654976697818958
239.83333333333331,6.2740434164075785,6.14020002130235,4.668755749084826,0.5492370570998168
240.0,0.026610322064882383,6.17644232587554,4.71238898038469,0.5330946016848417
240.16666666666666,0.060289640603574605,6.213279114964046,4.756022211684545,0.517094882332773
240.33333333333331,0.09209417951328179,6.250717904471049,4.799655442984402,0.5012573501812922
240.5,0.12223074211269505,0.005578085067773131,4.843288674284264,0.48559676070031776
240.66666666666666,0.15090822810302323,0.04423220710817597,4.88692190558412,0.4701236643887208
240.83333333333331,0.17833296295090625,0.08349418367267875,4.930555136883976,0.45484494240939954
241.0,0.2047056026736907,0.1233605534950975,4.974188368183839,0.43976437294992876
241.16666666666666,0.23021927252742247,0.1638251950868621,5.017821599483695,0.4248832139963909
241.33333333333331,0.25505863329627265,0.20487933509955314,5.061454830783551,0.41020078844907976
241.5,0.27939961626727633,0.24651154474481884,5.105088062083413,0.39571505807687113
241.66666666666666,0.30340961652077364,0.2887077263457386,5.14872129338327,0.38142317367978706
241.83333333333331,0.32724797801978506,0.33145109316114646,5.192354524683125,0.3673219899768232
242.0,0.351066640619801,0.37472214663008907,5.235987755982989,0.3534085351215057
242.16666666666666,0.3750108479806791,0.41849865607067244,5.279620987282844,0.3396804263280228
242.33333333333331,0.3992198369156568,0.4627556465775571,5.3232542185827,0.32613622481921173
242.5,0.4238274439046274,0.5074654013402837,5.3668874498825625,0.3127757251340798
242.66666666666666,0.44896257444556453,0.5525974848028135,5.410520681182419,0.29960017570520653
242.83333333333331,0.4747494867690137,0.5981187929649655,5.454153912482275,0.28661242948413446
243.0,0.5013078443525499,0.6439936366655986,5.497787143782138,0.2738170252060384
243.16666666666666,0.5287524928450757,0.6901838628804791,5.5414203750819935,0.26122020159686693
243.33333333333331,0.5571929177592461,0.7366490179287367,5.585053606381849,0.24882984839495795
243.5,0.5867323411280335,0.7833465550465224,5.6286868376817125,0.2366553994484664
243.66666666666666,0.6174664200330153,0.8302320871126606,5.672320068981569,0.22470767432987931
243.83333333333331,0.6494815195769695,0.8772596834744251,5.7159533002814245,0.2129986758571514
244.0,0.6828525498025243,0.924382207913915,5.759586531581287,0.2015413516128397
244.16666666666666,0.7176403825807057,0.9715516929195781,5.803219762881143,0.19034932800105772
244.33333333333331,0.7538889025307348,1.0187197436880728,5.846852994180999,0.17943662557824155
244.5,0.7916217964239646,1.0658379637802828,5.8904862254808625,0.16881736434598543
244.66666666666666,0.830839247101785,1.11285839318209,5.934119456780718,0.15850546741759802
244.83333333333331,0.8715147664740693,1.1597339487454519,5.977752688080574,0.1485143709858967
245.0,0.9135924694923034,1.2064188566543408,6.021385919380436,0.13885674785428112
245.16666666666666,0.9569851447396639,1.2528690666913749,6.065019150680293,0.1295442509762718
245.33333333333331,1.001573501826592,1.299042638661769,6.108652381980149,0.12058728251344616
245.5,1.0472069548915988,1.344900092321139,6.152285613280012,0.11199479290237316
245.66666666666666,1.0937062226991285,1.39040471348847,6.195918844579867,0.10377411335225684
245.83333333333331,1.1408678856673593,1.4355228106209554,6.239552075879723,0.09593082411049585
246.0,1.1884708488113165,1.480223917888243,0.0,0.08846865976517934
246.16666666666666,1.2362844423323414,1.5244809426114816,0.04363323129985575,0.08138945183070675
246.33333333333331,1.2840776855061453,1.5682702567311988,0.0872664625997115,0.07469310791099446
246.5,1.3316290851605876,1.6115717336519226,0.1308996938995747,0.06837762587560792
246.66666666666666,1.3787362701770383,1.6543687333105237,0.17453292519943045,0.06243914073454909
246.83333333333331,1.42522479302618,1.6966480395763592,0.21816615649928625,0.05687200126975294
247.0,1.470955555019507,1.7383997550813746,0.2617993877991494,0.05166887298315787
247.16666666666666,1.5158299229955057,1.7796171592839272,0.30543261909900515,0.04719770543762819
247.33333333333331,1.5597950318316935,1.8202995855148474,0.3490658503988609,0.043079906197713264
247.5,1.6028455860708495,1.8604473358124194,0.39269908169872414,0.03931256770656191
247.66666666666666,1.6450231589211912,1.9000633849981952,0.4363323129985799,0.03589189182570539
247.83333333333331,1.6864150546101138,1.9391532031419723,0.47996554429843563,0.03281346109752721
248.0,1.7271520347521303,1.9777245714275267,0.5235987755982988,0.030072510324208535
248.16666666666666,1.767405127657064,2.0157873969512217,0.5672320068981546,0.027664194167489328
248.33333333333331,1.8073816625280088,2.0533535313213283,0.6108652381980103,0.0255838467476296
248.5,1.847320555262107,2.0904365972002874,0.6544984694978736,0.023827229525943603
